Plot Title: Agat WL (10932525),,,,,
#,"Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10932525, SEN S/N: 10932525)","Temp, °C (LGR S/N: 10932525, SEN S/N: 10932525)","Date Time, GMT+10:00",End Of File (LGR S/N: 10932525)
16665,3/30/2018 3:20,110.853,27.37,3/30/2018 3:20,
16666,3/30/2018 3:30,111.333,27.37,3/30/2018 3:30,
16667,3/30/2018 3:40,111.187,27.37,3/30/2018 3:40,
16668,3/30/2018 3:50,111.887,27.37,3/30/2018 3:50,
16669,3/30/2018 4:00,112.319,27.468,3/30/2018 4:00,
16670,3/30/2018 4:10,111.744,27.468,3/30/2018 4:10,
16671,3/30/2018 4:20,112.35,27.468,3/30/2018 4:20,
16672,3/30/2018 4:30,112.821,27.468,3/30/2018 4:30,
16673,3/30/2018 4:40,112.611,27.468,3/30/2018 4:40,
16674,3/30/2018 4:50,113.661,27.567,3/30/2018 4:50,
16675,3/30/2018 5:00,113.399,27.567,3/30/2018 5:00,
16676,3/30/2018 5:10,113.629,27.567,3/30/2018 5:10,
16677,3/30/2018 5:20,114.058,27.567,3/30/2018 5:20,
16678,3/30/2018 5:30,113.901,27.567,3/30/2018 5:30,
16679,3/30/2018 5:40,114.058,27.567,3/30/2018 5:40,
16680,3/30/2018 5:50,114.865,27.567,3/30/2018 5:50,
16681,3/30/2018 6:00,114.163,27.567,3/30/2018 6:00,
16682,3/30/2018 6:10,114.917,27.567,3/30/2018 6:10,
16683,3/30/2018 6:20,115.913,27.567,3/30/2018 6:20,
16684,3/30/2018 6:30,114.962,27.665,3/30/2018 6:30,
16685,3/30/2018 6:40,115.329,27.665,3/30/2018 6:40,
16686,3/30/2018 6:50,115.903,27.567,3/30/2018 6:50,
16687,3/30/2018 7:00,115.242,27.567,3/30/2018 7:00,
16688,3/30/2018 7:10,115.295,27.567,3/30/2018 7:10,
16689,3/30/2018 7:20,115.609,27.567,3/30/2018 7:20,
16690,3/30/2018 7:30,115.109,27.665,3/30/2018 7:30,
16691,3/30/2018 7:40,116.136,27.665,3/30/2018 7:40,
16692,3/30/2018 7:50,115.402,27.665,3/30/2018 7:50,
16693,3/30/2018 8:00,115.696,27.665,3/30/2018 8:00,
16694,3/30/2018 8:10,115.266,27.665,3/30/2018 8:10,
16695,3/30/2018 8:20,115.182,27.665,3/30/2018 8:20,
16696,3/30/2018 8:30,114.836,27.665,3/30/2018 8:30,
16697,3/30/2018 8:40,114.889,27.665,3/30/2018 8:40,
16698,3/30/2018 8:50,115.646,27.764,3/30/2018 8:50,
16699,3/30/2018 9:00,114.661,27.764,3/30/2018 9:00,
16700,3/30/2018 9:10,115.091,27.764,3/30/2018 9:10,
16701,3/30/2018 9:20,114.19,27.764,3/30/2018 9:20,
16702,3/30/2018 9:30,113.889,27.862,3/30/2018 9:30,
16703,3/30/2018 9:40,113.638,27.862,3/30/2018 9:40,
16704,3/30/2018 9:50,113.651,27.961,3/30/2018 9:50,
16705,3/30/2018 10:00,113.578,27.961,3/30/2018 10:00,
16706,3/30/2018 10:10,113.257,28.06,3/30/2018 10:10,
16707,3/30/2018 10:20,113.801,28.06,3/30/2018 10:20,
16708,3/30/2018 10:30,113.867,28.159,3/30/2018 10:30,
16709,3/30/2018 10:40,112.781,28.258,3/30/2018 10:40,
16710,3/30/2018 10:50,113.262,28.258,3/30/2018 10:50,
16711,3/30/2018 11:00,112.98,28.258,3/30/2018 11:00,
16712,3/30/2018 11:10,112.606,28.357,3/30/2018 11:10,
16713,3/30/2018 11:20,112.18,28.456,3/30/2018 11:20,
16714,3/30/2018 11:30,112.829,28.456,3/30/2018 11:30,
16715,3/30/2018 11:40,112.173,28.555,3/30/2018 11:40,
16716,3/30/2018 11:50,111.786,28.555,3/30/2018 11:50,
16717,3/30/2018 12:00,111.684,28.655,3/30/2018 12:00,
16718,3/30/2018 12:10,111.331,28.754,3/30/2018 12:10,
16719,3/30/2018 12:20,111.331,28.754,3/30/2018 12:20,
16720,3/30/2018 12:30,111.219,28.853,3/30/2018 12:30,
16721,3/30/2018 12:40,110.895,28.853,3/30/2018 12:40,
16722,3/30/2018 12:50,110.574,28.953,3/30/2018 12:50,
16723,3/30/2018 13:00,110.815,28.953,3/30/2018 13:00,
16724,3/30/2018 13:10,110.64,29.053,3/30/2018 13:10,
16725,3/30/2018 13:20,110.915,29.152,3/30/2018 13:20,
16726,3/30/2018 13:30,110.528,29.152,3/30/2018 13:30,
16727,3/30/2018 13:40,110.883,29.152,3/30/2018 13:40,
16728,3/30/2018 13:50,110.855,29.252,3/30/2018 13:50,
16729,3/30/2018 14:00,110.813,29.252,3/30/2018 14:00,
16730,3/30/2018 14:10,110.826,29.352,3/30/2018 14:10,
16731,3/30/2018 14:20,111.297,29.352,3/30/2018 14:20,
16732,3/30/2018 14:30,111.391,29.352,3/30/2018 14:30,
16733,3/30/2018 14:40,111.289,29.452,3/30/2018 14:40,
16734,3/30/2018 14:50,111.54,29.452,3/30/2018 14:50,
16735,3/30/2018 15:00,111.561,29.452,3/30/2018 15:00,
16736,3/30/2018 15:10,111.415,29.452,3/30/2018 15:10,
16737,3/30/2018 15:20,112.032,29.452,3/30/2018 15:20,
16738,3/30/2018 15:30,112.594,29.352,3/30/2018 15:30,
16739,3/30/2018 15:40,111.976,29.352,3/30/2018 15:40,
16740,3/30/2018 15:50,112.476,29.252,3/30/2018 15:50,
16741,3/30/2018 16:00,112.923,29.152,3/30/2018 16:00,
16742,3/30/2018 16:10,112.776,29.152,3/30/2018 16:10,
16743,3/30/2018 16:20,113.611,29.053,3/30/2018 16:20,
16744,3/30/2018 16:30,113.988,29.053,3/30/2018 16:30,
16745,3/30/2018 16:40,113.181,29.053,3/30/2018 16:40,
16746,3/30/2018 16:50,113.629,28.953,3/30/2018 16:50,
16747,3/30/2018 17:00,113.709,28.853,3/30/2018 17:00,
16748,3/30/2018 17:10,113.793,28.853,3/30/2018 17:10,
16749,3/30/2018 17:20,114.115,28.754,3/30/2018 17:20,
16750,3/30/2018 17:30,114.817,28.754,3/30/2018 17:30,
16751,3/30/2018 17:40,114.188,28.754,3/30/2018 17:40,
16752,3/30/2018 17:50,114.618,28.754,3/30/2018 17:50,
16753,3/30/2018 18:00,114.741,28.655,3/30/2018 18:00,
16754,3/30/2018 18:10,114.594,28.655,3/30/2018 18:10,
16755,3/30/2018 18:20,114.402,28.555,3/30/2018 18:20,
16756,3/30/2018 18:30,115.293,28.555,3/30/2018 18:30,
16757,3/30/2018 18:40,114.808,28.456,3/30/2018 18:40,
16758,3/30/2018 18:50,114.826,28.357,3/30/2018 18:50,
16759,3/30/2018 19:00,114.229,28.357,3/30/2018 19:00,
16760,3/30/2018 19:10,114.491,28.357,3/30/2018 19:10,
16761,3/30/2018 19:20,115.798,28.258,3/30/2018 19:20,
16762,3/30/2018 19:30,115.357,28.258,3/30/2018 19:30,
16763,3/30/2018 19:40,114.925,28.159,3/30/2018 19:40,
16764,3/30/2018 19:50,114.464,28.159,3/30/2018 19:50,
16765,3/30/2018 20:00,115.009,28.159,3/30/2018 20:00,
16766,3/30/2018 20:10,114.359,28.159,3/30/2018 20:10,
16767,3/30/2018 20:20,114.631,28.159,3/30/2018 20:20,
16768,3/30/2018 20:30,115.089,28.06,3/30/2018 20:30,
16769,3/30/2018 20:40,113.717,28.06,3/30/2018 20:40,
16770,3/30/2018 20:50,113.717,28.06,3/30/2018 20:50,
16771,3/30/2018 21:00,113.937,28.06,3/30/2018 21:00,
16772,3/30/2018 21:10,113.759,28.06,3/30/2018 21:10,
16773,3/30/2018 21:20,114.314,28.06,3/30/2018 21:20,
16774,3/30/2018 21:30,112.88,28.06,3/30/2018 21:30,
16775,3/30/2018 21:40,112.911,28.06,3/30/2018 21:40,
16776,3/30/2018 21:50,112.964,28.06,3/30/2018 21:50,
16777,3/30/2018 22:00,113.173,28.06,3/30/2018 22:00,
16778,3/30/2018 22:10,112.148,28.06,3/30/2018 22:10,
16779,3/30/2018 22:20,111.949,28.06,3/30/2018 22:20,
16780,3/30/2018 22:30,111.844,28.06,3/30/2018 22:30,
16781,3/30/2018 22:40,111.468,28.06,3/30/2018 22:40,
16782,3/30/2018 22:50,110.82,28.06,3/30/2018 22:50,
16783,3/30/2018 23:00,111.165,28.06,3/30/2018 23:00,
16784,3/30/2018 23:10,111.019,28.06,3/30/2018 23:10,
16785,3/30/2018 23:20,110.692,27.961,3/30/2018 23:20,
16786,3/30/2018 23:30,110.64,27.961,3/30/2018 23:30,
16787,3/30/2018 23:40,110.42,27.961,3/30/2018 23:40,
16788,3/30/2018 23:50,110.097,27.961,3/30/2018 23:50,
16789,3/31/2018 0:00,109.888,27.961,3/31/2018 0:00,
16790,3/31/2018 0:10,109.669,27.961,3/31/2018 0:10,
16791,3/31/2018 0:20,109.523,27.961,3/31/2018 0:20,
16792,3/31/2018 0:30,109.387,27.961,3/31/2018 0:30,
16793,3/31/2018 0:40,109.45,27.961,3/31/2018 0:40,
16794,3/31/2018 0:50,109.199,27.961,3/31/2018 0:50,
16795,3/31/2018 1:00,108.998,27.862,3/31/2018 1:00,
16796,3/31/2018 1:10,109.019,27.862,3/31/2018 1:10,
16797,3/31/2018 1:20,108.946,27.862,3/31/2018 1:20,
16798,3/31/2018 1:30,109.092,27.862,3/31/2018 1:30,
16799,3/31/2018 1:40,108.894,27.862,3/31/2018 1:40,
16800,3/31/2018 1:50,108.842,27.862,3/31/2018 1:50,
16801,3/31/2018 2:00,108.967,27.862,3/31/2018 2:00,
16802,3/31/2018 2:10,109.071,27.862,3/31/2018 2:10,
16803,3/31/2018 2:20,109.541,27.862,3/31/2018 2:20,
16804,3/31/2018 2:30,109.322,27.862,3/31/2018 2:30,
16805,3/31/2018 2:40,109.395,27.862,3/31/2018 2:40,
16806,3/31/2018 2:50,109.906,27.862,3/31/2018 2:50,
16807,3/31/2018 3:00,109.739,27.862,3/31/2018 3:00,
16808,3/31/2018 3:10,109.875,27.862,3/31/2018 3:10,
16809,3/31/2018 3:20,110.157,27.862,3/31/2018 3:20,
16810,3/31/2018 3:30,110.345,27.862,3/31/2018 3:30,
16811,3/31/2018 3:40,110.282,27.862,3/31/2018 3:40,
16812,3/31/2018 3:50,110.574,27.862,3/31/2018 3:50,
16813,3/31/2018 4:00,110.741,27.862,3/31/2018 4:00,
16814,3/31/2018 4:10,111.41,27.862,3/31/2018 4:10,
16815,3/31/2018 4:20,111.212,27.862,3/31/2018 4:20,
16816,3/31/2018 4:30,111.776,27.862,3/31/2018 4:30,
16817,3/31/2018 4:40,112.205,27.862,3/31/2018 4:40,
16818,3/31/2018 4:50,112.173,27.862,3/31/2018 4:50,
16819,3/31/2018 5:00,113.303,27.862,3/31/2018 5:00,
16820,3/31/2018 5:10,112.427,27.961,3/31/2018 5:10,
16821,3/31/2018 5:20,114.604,27.961,3/31/2018 5:20,
16822,3/31/2018 5:30,113.369,27.961,3/31/2018 5:30,
16823,3/31/2018 5:40,114.374,27.961,3/31/2018 5:40,
16824,3/31/2018 5:50,113.421,27.961,3/31/2018 5:50,
16825,3/31/2018 6:00,114.102,27.961,3/31/2018 6:00,
16826,3/31/2018 6:10,114.762,27.961,3/31/2018 6:10,
16827,3/31/2018 6:20,114.982,27.961,3/31/2018 6:20,
16828,3/31/2018 6:30,116.166,27.961,3/31/2018 6:30,
16829,3/31/2018 6:40,115.107,27.961,3/31/2018 6:40,
16830,3/31/2018 6:50,114.301,27.961,3/31/2018 6:50,
16831,3/31/2018 7:00,115.925,27.961,3/31/2018 7:00,
16832,3/31/2018 7:10,116.271,27.961,3/31/2018 7:10,
16833,3/31/2018 7:20,114.782,27.961,3/31/2018 7:20,
16834,3/31/2018 7:30,116.261,27.961,3/31/2018 7:30,
16835,3/31/2018 7:40,115.998,27.961,3/31/2018 7:40,
16836,3/31/2018 7:50,115.527,27.961,3/31/2018 7:50,
16837,3/31/2018 8:00,115.865,28.06,3/31/2018 8:00,
16838,3/31/2018 8:10,116.484,28.06,3/31/2018 8:10,
16839,3/31/2018 8:20,115.173,28.06,3/31/2018 8:20,
16840,3/31/2018 8:30,115.323,28.159,3/31/2018 8:30,
16841,3/31/2018 8:40,115.921,28.159,3/31/2018 8:40,
16842,3/31/2018 8:50,115.64,28.258,3/31/2018 8:50,
16843,3/31/2018 9:00,117.004,28.258,3/31/2018 9:00,
16844,3/31/2018 9:10,115.455,28.357,3/31/2018 9:10,
16845,3/31/2018 9:20,115.476,28.357,3/31/2018 9:20,
16846,3/31/2018 9:30,114.491,28.357,3/31/2018 9:30,
16847,3/31/2018 9:40,115.182,28.357,3/31/2018 9:40,
16848,3/31/2018 9:50,114.336,28.456,3/31/2018 9:50,
16849,3/31/2018 10:00,114.661,28.456,3/31/2018 10:00,
16850,3/31/2018 10:10,114.075,28.456,3/31/2018 10:10,
16851,3/31/2018 10:20,114.172,28.555,3/31/2018 10:20,
16852,3/31/2018 10:30,113.397,28.555,3/31/2018 10:30,
16853,3/31/2018 10:40,113.177,28.555,3/31/2018 10:40,
16854,3/31/2018 10:50,114.269,28.655,3/31/2018 10:50,
16855,3/31/2018 11:00,113.096,28.655,3/31/2018 11:00,
16856,3/31/2018 11:10,112.879,28.754,3/31/2018 11:10,
16857,3/31/2018 11:20,112.283,28.754,3/31/2018 11:20,
16858,3/31/2018 11:30,112.234,28.853,3/31/2018 11:30,
16859,3/31/2018 11:40,112.056,28.853,3/31/2018 11:40,
16860,3/31/2018 11:50,112.488,28.953,3/31/2018 11:50,
16861,3/31/2018 12:00,111.832,29.053,3/31/2018 12:00,
16862,3/31/2018 12:10,112.124,29.053,3/31/2018 12:10,
16863,3/31/2018 12:20,111.685,29.053,3/31/2018 12:20,
16864,3/31/2018 12:30,111.853,29.053,3/31/2018 12:30,
16865,3/31/2018 12:40,110.977,29.152,3/31/2018 12:40,
16866,3/31/2018 12:50,111.374,29.152,3/31/2018 12:50,
16867,3/31/2018 13:00,111.144,29.152,3/31/2018 13:00,
16868,3/31/2018 13:10,110.97,29.252,3/31/2018 13:10,
16869,3/31/2018 13:20,110.991,29.252,3/31/2018 13:20,
16870,3/31/2018 13:30,110.534,29.352,3/31/2018 13:30,
16871,3/31/2018 13:40,110.628,29.352,3/31/2018 13:40,
16872,3/31/2018 13:50,110.356,29.352,3/31/2018 13:50,
16873,3/31/2018 14:00,110.502,29.352,3/31/2018 14:00,
16874,3/31/2018 14:10,110.69,29.352,3/31/2018 14:10,
16875,3/31/2018 14:20,110.774,29.352,3/31/2018 14:20,
16876,3/31/2018 14:30,110.489,29.252,3/31/2018 14:30,
16877,3/31/2018 14:40,110.593,29.252,3/31/2018 14:40,
16878,3/31/2018 14:50,110.353,29.252,3/31/2018 14:50,
16879,3/31/2018 15:00,110.8,29.152,3/31/2018 15:00,
16880,3/31/2018 15:10,111.03,29.152,3/31/2018 15:10,
16881,3/31/2018 15:20,110.894,29.152,3/31/2018 15:20,
16882,3/31/2018 15:30,111.57,29.053,3/31/2018 15:30,
16883,3/31/2018 15:40,111.873,29.053,3/31/2018 15:40,
16884,3/31/2018 15:50,111.17,28.953,3/31/2018 15:50,
16885,3/31/2018 16:00,111.714,28.953,3/31/2018 16:00,
16886,3/31/2018 16:10,111.868,28.853,3/31/2018 16:10,
16887,3/31/2018 16:20,111.983,28.853,3/31/2018 16:20,
16888,3/31/2018 16:30,112.171,28.853,3/31/2018 16:30,
16889,3/31/2018 16:40,112.223,28.853,3/31/2018 16:40,
16890,3/31/2018 16:50,112.663,28.853,3/31/2018 16:50,
16891,3/31/2018 17:00,113.018,28.853,3/31/2018 17:00,
16892,3/31/2018 17:10,113.092,28.853,3/31/2018 17:10,
16893,3/31/2018 17:20,113.657,28.853,3/31/2018 17:20,
16894,3/31/2018 17:30,114.534,28.754,3/31/2018 17:30,
16895,3/31/2018 17:40,114.062,28.754,3/31/2018 17:40,
16896,3/31/2018 17:50,114.761,28.655,3/31/2018 17:50,
16897,3/31/2018 18:00,114.552,28.655,3/31/2018 18:00,
16898,3/31/2018 18:10,114.279,28.655,3/31/2018 18:10,
16899,3/31/2018 18:20,113.962,28.555,3/31/2018 18:20,
16900,3/31/2018 18:30,114.423,28.555,3/31/2018 18:30,
16901,3/31/2018 18:40,114.528,28.555,3/31/2018 18:40,
16902,3/31/2018 18:50,115.304,28.555,3/31/2018 18:50,
16903,3/31/2018 19:00,115.29,28.456,3/31/2018 19:00,
16904,3/31/2018 19:10,115.311,28.456,3/31/2018 19:10,
16905,3/31/2018 19:20,117.388,28.456,3/31/2018 19:20,
16906,3/31/2018 19:30,117.199,28.456,3/31/2018 19:30,
16907,3/31/2018 19:40,115.982,28.456,3/31/2018 19:40,
16908,3/31/2018 19:50,116.244,28.456,3/31/2018 19:50,
16909,3/31/2018 20:00,115.437,28.456,3/31/2018 20:00,
16910,3/31/2018 20:10,115.542,28.456,3/31/2018 20:10,
16911,3/31/2018 20:20,116.692,28.357,3/31/2018 20:20,
16912,3/31/2018 20:30,115.056,28.357,3/31/2018 20:30,
16913,3/31/2018 20:40,115.927,28.357,3/31/2018 20:40,
16914,3/31/2018 20:50,116.808,28.357,3/31/2018 20:50,
16915,3/31/2018 21:00,115.822,28.357,3/31/2018 21:00,
16916,3/31/2018 21:10,115.937,28.357,3/31/2018 21:10,
16917,3/31/2018 21:20,115.318,28.357,3/31/2018 21:20,
16918,3/31/2018 21:30,116.462,28.357,3/31/2018 21:30,
16919,3/31/2018 21:40,115.539,28.357,3/31/2018 21:40,
16920,3/31/2018 21:50,114.752,28.357,3/31/2018 21:50,
16921,3/31/2018 22:00,114.941,28.357,3/31/2018 22:00,
16922,3/31/2018 22:10,115.969,28.357,3/31/2018 22:10,
16923,3/31/2018 22:20,113.87,28.258,3/31/2018 22:20,
16924,3/31/2018 22:30,113.566,28.258,3/31/2018 22:30,
16925,3/31/2018 22:40,113.367,28.258,3/31/2018 22:40,
16926,3/31/2018 22:50,113.744,28.258,3/31/2018 22:50,
16927,3/31/2018 23:00,114.226,28.258,3/31/2018 23:00,
16928,3/31/2018 23:10,113.011,28.258,3/31/2018 23:10,
16929,3/31/2018 23:20,112.791,28.258,3/31/2018 23:20,
16930,3/31/2018 23:30,112.038,28.258,3/31/2018 23:30,
16931,3/31/2018 23:40,112.383,28.258,3/31/2018 23:40,
16932,3/31/2018 23:50,111.882,28.258,3/31/2018 23:50,
16933,4/1/2018 0:00,111.348,28.258,4/1/2018 0:00,
16934,4/1/2018 0:10,111.882,28.258,4/1/2018 0:10,
16935,4/1/2018 0:20,111.432,28.258,4/1/2018 0:20,
16936,4/1/2018 0:30,111.39,28.258,4/1/2018 0:30,
16937,4/1/2018 0:40,111.505,28.258,4/1/2018 0:40,
16938,4/1/2018 0:50,111.171,28.258,4/1/2018 0:50,
16939,4/1/2018 1:00,111.432,28.258,4/1/2018 1:00,
16940,4/1/2018 1:10,110.907,28.159,4/1/2018 1:10,
16941,4/1/2018 1:20,110.76,28.159,4/1/2018 1:20,
16942,4/1/2018 1:30,110.499,28.159,4/1/2018 1:30,
16943,4/1/2018 1:40,110.437,28.159,4/1/2018 1:40,
16944,4/1/2018 1:50,110.687,28.159,4/1/2018 1:50,
16945,4/1/2018 2:00,110.457,28.159,4/1/2018 2:00,
16946,4/1/2018 2:10,110.28,28.159,4/1/2018 2:10,
16947,4/1/2018 2:20,109.988,28.159,4/1/2018 2:20,
16948,4/1/2018 2:30,110.538,28.06,4/1/2018 2:30,
16949,4/1/2018 2:40,110.288,28.06,4/1/2018 2:40,
16950,4/1/2018 2:50,110.131,28.06,4/1/2018 2:50,
16951,4/1/2018 3:00,110.35,28.06,4/1/2018 3:00,
16952,4/1/2018 3:10,110.165,28.159,4/1/2018 3:10,
16953,4/1/2018 3:20,110.489,28.159,4/1/2018 3:20,
16954,4/1/2018 3:30,110.405,28.159,4/1/2018 3:30,
16955,4/1/2018 3:40,110.907,28.159,4/1/2018 3:40,
16956,4/1/2018 3:50,110.844,28.159,4/1/2018 3:50,
16957,4/1/2018 4:00,110.917,28.159,4/1/2018 4:00,
16958,4/1/2018 4:10,111.701,28.159,4/1/2018 4:10,
16959,4/1/2018 4:20,111.21,28.159,4/1/2018 4:20,
16960,4/1/2018 4:30,111.513,28.159,4/1/2018 4:30,
16961,4/1/2018 4:40,112.182,28.159,4/1/2018 4:40,
16962,4/1/2018 4:50,112.402,28.159,4/1/2018 4:50,
16963,4/1/2018 5:00,112.475,28.159,4/1/2018 5:00,
16964,4/1/2018 5:10,112.527,28.159,4/1/2018 5:10,
16965,4/1/2018 5:20,112.904,28.159,4/1/2018 5:20,
16966,4/1/2018 5:30,113.082,28.159,4/1/2018 5:30,
16967,4/1/2018 5:40,113.573,28.159,4/1/2018 5:40,
16968,4/1/2018 5:50,113.228,28.159,4/1/2018 5:50,
16969,4/1/2018 6:00,113.594,28.159,4/1/2018 6:00,
16970,4/1/2018 6:10,114.83,28.159,4/1/2018 6:10,
16971,4/1/2018 6:20,114.118,28.159,4/1/2018 6:20,
16972,4/1/2018 6:30,115.113,28.159,4/1/2018 6:30,
16973,4/1/2018 6:40,114.809,28.159,4/1/2018 6:40,
16974,4/1/2018 6:50,116.403,28.159,4/1/2018 6:50,
16975,4/1/2018 7:00,115.606,28.159,4/1/2018 7:00,
16976,4/1/2018 7:10,115.501,28.159,4/1/2018 7:10,
16977,4/1/2018 7:20,115.564,28.159,4/1/2018 7:20,
16978,4/1/2018 7:30,116.697,28.159,4/1/2018 7:30,
16979,4/1/2018 7:40,115.931,28.159,4/1/2018 7:40,
16980,4/1/2018 7:50,115.41,28.258,4/1/2018 7:50,
16981,4/1/2018 8:00,116.228,28.258,4/1/2018 8:00,
16982,4/1/2018 8:10,116.952,28.258,4/1/2018 8:10,
16983,4/1/2018 8:20,115.053,28.258,4/1/2018 8:20,
16984,4/1/2018 8:30,115.955,28.258,4/1/2018 8:30,
16985,4/1/2018 8:40,115.295,28.258,4/1/2018 8:40,
16986,4/1/2018 8:50,116.64,28.357,4/1/2018 8:50,
16987,4/1/2018 9:00,115.329,28.357,4/1/2018 9:00,
16988,4/1/2018 9:10,115.476,28.357,4/1/2018 9:10,
16989,4/1/2018 9:20,115.256,28.357,4/1/2018 9:20,
16990,4/1/2018 9:30,115.416,28.456,4/1/2018 9:30,
16991,4/1/2018 9:40,115.405,28.456,4/1/2018 9:40,
16992,4/1/2018 9:50,115.038,28.456,4/1/2018 9:50,
16993,4/1/2018 10:00,115.125,28.555,4/1/2018 10:00,
16994,4/1/2018 10:10,114.413,28.555,4/1/2018 10:10,
16995,4/1/2018 10:20,114.538,28.555,4/1/2018 10:20,
16996,4/1/2018 10:30,114.067,28.555,4/1/2018 10:30,
16997,4/1/2018 10:40,113.931,28.555,4/1/2018 10:40,
16998,4/1/2018 10:50,114.321,28.655,4/1/2018 10:50,
16999,4/1/2018 11:00,113.557,28.655,4/1/2018 11:00,
17000,4/1/2018 11:10,113.641,28.655,4/1/2018 11:10,
17001,4/1/2018 11:20,113.578,28.655,4/1/2018 11:20,
17002,4/1/2018 11:30,113.368,28.655,4/1/2018 11:30,
17003,4/1/2018 11:40,113.497,28.754,4/1/2018 11:40,
17004,4/1/2018 11:50,112.806,28.754,4/1/2018 11:50,
17005,4/1/2018 12:00,112.492,28.754,4/1/2018 12:00,
17006,4/1/2018 12:10,112.649,28.754,4/1/2018 12:10,
17007,4/1/2018 12:20,112.328,28.853,4/1/2018 12:20,
17008,4/1/2018 12:30,112.066,28.853,4/1/2018 12:30,
17009,4/1/2018 12:40,111.836,28.853,4/1/2018 12:40,
17010,4/1/2018 12:50,112.087,28.853,4/1/2018 12:50,
17011,4/1/2018 13:00,111.512,28.853,4/1/2018 13:00,
17012,4/1/2018 13:10,111.282,28.853,4/1/2018 13:10,
17013,4/1/2018 13:20,111.672,28.953,4/1/2018 13:20,
17014,4/1/2018 13:30,110.804,28.953,4/1/2018 13:30,
17015,4/1/2018 13:40,111.024,28.953,4/1/2018 13:40,
17016,4/1/2018 13:50,111.003,28.953,4/1/2018 13:50,
17017,4/1/2018 14:00,110.679,28.953,4/1/2018 14:00,
17018,4/1/2018 14:10,110.912,29.053,4/1/2018 14:10,
17019,4/1/2018 14:20,110.65,29.053,4/1/2018 14:20,
17020,4/1/2018 14:30,111.142,29.053,4/1/2018 14:30,
17021,4/1/2018 14:40,110.63,29.053,4/1/2018 14:40,
17022,4/1/2018 14:50,110.671,29.053,4/1/2018 14:50,
17023,4/1/2018 15:00,111.306,28.953,4/1/2018 15:00,
17024,4/1/2018 15:10,110.595,28.953,4/1/2018 15:10,
17025,4/1/2018 15:20,110.491,28.953,4/1/2018 15:20,
17026,4/1/2018 15:30,110.961,28.953,4/1/2018 15:30,
17027,4/1/2018 15:40,111.045,28.953,4/1/2018 15:40,
17028,4/1/2018 15:50,110.512,28.953,4/1/2018 15:50,
17029,4/1/2018 16:00,110.655,28.853,4/1/2018 16:00,
17030,4/1/2018 16:10,110.916,28.853,4/1/2018 16:10,
17031,4/1/2018 16:20,110.927,28.853,4/1/2018 16:20,
17032,4/1/2018 16:30,111.175,28.754,4/1/2018 16:30,
17033,4/1/2018 16:40,111.509,28.754,4/1/2018 16:40,
17034,4/1/2018 16:50,112.126,28.754,4/1/2018 16:50,
17035,4/1/2018 17:00,112.552,28.655,4/1/2018 17:00,
17036,4/1/2018 17:10,111.747,28.655,4/1/2018 17:10,
17037,4/1/2018 17:20,112.374,28.655,4/1/2018 17:20,
17038,4/1/2018 17:30,112.96,28.655,4/1/2018 17:30,
17039,4/1/2018 17:40,113.271,28.555,4/1/2018 17:40,
17040,4/1/2018 17:50,114.224,28.555,4/1/2018 17:50,
17041,4/1/2018 18:00,112.989,28.555,4/1/2018 18:00,
17042,4/1/2018 18:10,113.931,28.555,4/1/2018 18:10,
17043,4/1/2018 18:20,113.072,28.555,4/1/2018 18:20,
17044,4/1/2018 18:30,114.57,28.555,4/1/2018 18:30,
17045,4/1/2018 18:40,115.125,28.555,4/1/2018 18:40,
17046,4/1/2018 18:50,114.643,28.555,4/1/2018 18:50,
17047,4/1/2018 19:00,114.486,28.555,4/1/2018 19:00,
17048,4/1/2018 19:10,114.916,28.555,4/1/2018 19:10,
17049,4/1/2018 19:20,114.318,28.555,4/1/2018 19:20,
17050,4/1/2018 19:30,115.524,28.555,4/1/2018 19:30,
17051,4/1/2018 19:40,114.811,28.555,4/1/2018 19:40,
17052,4/1/2018 19:50,115.408,28.555,4/1/2018 19:50,
17053,4/1/2018 20:00,115.209,28.555,4/1/2018 20:00,
17054,4/1/2018 20:10,116.52,28.555,4/1/2018 20:10,
17055,4/1/2018 20:20,114.997,28.456,4/1/2018 20:20,
17056,4/1/2018 20:30,115.563,28.456,4/1/2018 20:30,
17057,4/1/2018 20:40,114.902,28.456,4/1/2018 20:40,
17058,4/1/2018 20:50,116.297,28.456,4/1/2018 20:50,
17059,4/1/2018 21:00,115.29,28.456,4/1/2018 21:00,
17060,4/1/2018 21:10,115.72,28.456,4/1/2018 21:10,
17061,4/1/2018 21:20,116.703,28.357,4/1/2018 21:20,
17062,4/1/2018 21:30,115.277,28.357,4/1/2018 21:30,
17063,4/1/2018 21:40,114.7,28.357,4/1/2018 21:40,
17064,4/1/2018 21:50,114.836,28.357,4/1/2018 21:50,
17065,4/1/2018 22:00,115.203,28.357,4/1/2018 22:00,
17066,4/1/2018 22:10,115.214,28.357,4/1/2018 22:10,
17067,4/1/2018 22:20,115.193,28.357,4/1/2018 22:20,
17068,4/1/2018 22:30,114.292,28.357,4/1/2018 22:30,
17069,4/1/2018 22:40,114.512,28.357,4/1/2018 22:40,
17070,4/1/2018 22:50,114.532,28.357,4/1/2018 22:50,
17071,4/1/2018 23:00,113.603,28.456,4/1/2018 23:00,
