"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
246,04/27/17 02:50:00 AM,28.655,0.0,,,
247,04/27/17 03:00:00 AM,28.655,0.0,,,
248,04/27/17 03:10:00 AM,28.555,0.0,,,
249,04/27/17 03:20:00 AM,28.555,0.0,,,
250,04/27/17 03:30:00 AM,28.555,0.0,,,
251,04/27/17 03:40:00 AM,28.555,0.0,,,
252,04/27/17 03:50:00 AM,28.655,0.0,,,
253,04/27/17 04:00:00 AM,28.655,0.0,,,
254,04/27/17 04:10:00 AM,28.655,0.0,,,
255,04/27/17 04:20:00 AM,28.655,0.0,,,
256,04/27/17 04:30:00 AM,28.555,0.0,,,
257,04/27/17 04:40:00 AM,28.555,0.0,,,
258,04/27/17 04:50:00 AM,28.655,0.0,,,
259,04/27/17 05:00:00 AM,28.555,0.0,,,
260,04/27/17 05:10:00 AM,28.555,0.0,,,
261,04/27/17 05:20:00 AM,28.754,0.0,,,
262,04/27/17 05:30:00 AM,28.655,0.0,,,
263,04/27/17 05:40:00 AM,28.655,0.0,,,
264,04/27/17 05:50:00 AM,28.754,10.8,,,
265,04/27/17 06:00:00 AM,28.754,129.2,,,
266,04/27/17 06:10:00 AM,28.754,419.8,,,
267,04/27/17 06:20:00 AM,28.754,1011.8,,,
268,04/27/17 06:30:00 AM,28.655,1463.9,,,
269,04/27/17 06:40:00 AM,28.754,2238.9,,,
270,04/27/17 06:50:00 AM,28.853,2325.0,,,
271,04/27/17 07:00:00 AM,28.953,6200.0,,,
272,04/27/17 07:10:00 AM,29.152,9300.1,,,
273,04/27/17 07:20:00 AM,29.053,8266.7,,,
274,04/27/17 07:30:00 AM,29.252,11711.2,,,
275,04/27/17 07:40:00 AM,29.152,8266.7,,,
276,04/27/17 07:50:00 AM,29.252,8266.7,,,
277,04/27/17 08:00:00 AM,29.252,8266.7,,,
278,04/27/17 08:10:00 AM,29.152,8266.7,,,
279,04/27/17 08:20:00 AM,29.452,34444.7,,,
280,04/27/17 08:30:00 AM,29.552,11711.2,,,
281,04/27/17 08:40:00 AM,29.452,27555.7,,,
282,04/27/17 08:50:00 AM,29.752,23422.4,,,
283,04/27/17 09:00:00 AM,29.452,8266.7,,,
284,04/27/17 09:10:00 AM,29.452,7233.4,,,
285,04/27/17 09:20:00 AM,29.652,13089.0,,,
286,04/27/17 09:30:00 AM,30.154,26178.0,,,
287,04/27/17 09:40:00 AM,29.953,42711.4,,,
288,04/27/17 09:50:00 AM,30.356,34444.7,,,
289,04/27/17 10:00:00 AM,30.356,93689.5,,,
290,04/27/17 10:10:00 AM,30.659,37200.2,,,
291,04/27/17 10:20:00 AM,30.760,63378.2,,,
292,04/27/17 10:30:00 AM,30.558,11711.2,,,
293,04/27/17 10:40:00 AM,30.356,30311.3,,,
294,04/27/17 10:50:00 AM,30.356,19289.0,,,
