"Plot Title: 20600873"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20600873, SEN S/N: 20600873)","Intensity, Lux (LGR S/N: 20600873, SEN S/N: 20600873)"
256,06/02/20 11:00:00 PM,29.452,0.0
257,06/02/20 11:30:00 PM,29.352,0.0
258,06/03/20 12:00:00 AM,29.152,0.0
259,06/03/20 12:30:00 AM,28.953,0.0
260,06/03/20 01:00:00 AM,28.754,0.0
261,06/03/20 01:30:00 AM,28.655,0.0
262,06/03/20 02:00:00 AM,28.655,0.0
263,06/03/20 02:30:00 AM,28.555,0.0
264,06/03/20 03:00:00 AM,28.655,0.0
265,06/03/20 03:30:00 AM,28.555,0.0
266,06/03/20 04:00:00 AM,28.754,0.0
267,06/03/20 04:30:00 AM,28.655,0.0
268,06/03/20 05:00:00 AM,28.655,0.0
269,06/03/20 05:30:00 AM,28.655,0.0
270,06/03/20 06:00:00 AM,28.655,312.2
271,06/03/20 06:30:00 AM,28.655,1463.9
272,06/03/20 07:00:00 AM,28.555,3272.2
273,06/03/20 07:30:00 AM,28.555,5511.1
274,06/03/20 08:00:00 AM,28.754,28933.5
275,06/03/20 08:30:00 AM,29.152,22044.6
276,06/03/20 09:00:00 AM,29.552,49600.3
277,06/03/20 09:30:00 AM,30.054,19977.9
278,06/03/20 10:00:00 AM,30.457,35822.5
279,06/03/20 10:30:00 AM,31.472,44089.2
280,06/03/20 11:00:00 AM,31.880,99200.7
281,06/03/20 11:30:00 AM,32.188,26178.0
282,06/03/20 12:00:00 PM,32.394,52355.9
283,06/03/20 12:30:00 PM,32.600,41333.6
284,06/03/20 01:00:00 PM,33.014,49600.3
285,06/03/20 01:30:00 PM,32.291,15155.7
286,06/03/20 02:00:00 PM,32.911,42711.4
287,06/03/20 02:30:00 PM,32.911,35822.5
288,06/03/20 03:00:00 PM,33.535,27555.7
289,06/03/20 03:30:00 PM,31.983,10677.8
290,06/03/20 04:00:00 PM,31.574,27555.7
291,06/03/20 04:30:00 PM,31.268,68889.3
292,06/03/20 05:00:00 PM,31.064,7233.4
293,06/03/20 05:30:00 PM,30.760,5166.7
294,06/03/20 06:00:00 PM,30.457,1463.9
295,06/03/20 06:30:00 PM,30.255,764.2
296,06/03/20 07:00:00 PM,30.054,10.8
297,06/03/20 07:30:00 PM,29.853,0.0
298,06/03/20 08:00:00 PM,29.853,0.0
299,06/03/20 08:30:00 PM,29.752,0.0
300,06/03/20 09:00:00 PM,29.452,0.0
301,06/03/20 09:30:00 PM,29.452,0.0
302,06/03/20 10:00:00 PM,29.352,0.0
303,06/03/20 10:30:00 PM,29.352,0.0
304,06/03/20 11:00:00 PM,29.252,0.0
305,06/03/20 11:30:00 PM,29.053,0.0
306,06/04/20 12:00:00 AM,29.053,0.0
307,06/04/20 12:30:00 AM,29.053,0.0
308,06/04/20 01:00:00 AM,28.853,0.0
309,06/04/20 01:30:00 AM,28.853,0.0
310,06/04/20 02:00:00 AM,28.853,0.0
311,06/04/20 02:30:00 AM,28.953,0.0
312,06/04/20 03:00:00 AM,28.953,0.0
313,06/04/20 03:30:00 AM,29.053,0.0
314,06/04/20 04:00:00 AM,28.953,0.0
315,06/04/20 04:30:00 AM,28.953,0.0
316,06/04/20 05:00:00 AM,28.953,0.0
317,06/04/20 05:30:00 AM,29.053,0.0
318,06/04/20 06:00:00 AM,28.953,290.6
319,06/04/20 06:30:00 AM,29.053,1463.9
320,06/04/20 07:00:00 AM,28.953,2325.0
321,06/04/20 07:30:00 AM,29.252,11711.2
322,06/04/20 08:00:00 AM,29.452,24800.2
323,06/04/20 08:30:00 AM,29.552,18600.1
324,06/04/20 09:00:00 AM,29.853,57867.0
325,06/04/20 09:30:00 AM,30.054,15155.7
326,06/04/20 10:00:00 AM,30.862,28933.5
327,06/04/20 10:30:00 AM,30.356,16533.4
328,06/04/20 11:00:00 AM,31.778,143289.8
329,06/04/20 11:30:00 AM,32.086,93689.5
330,06/04/20 12:00:00 PM,32.497,41333.6
331,06/04/20 12:30:00 PM,32.600,30311.3
332,06/04/20 01:00:00 PM,32.704,37200.2
333,06/04/20 01:30:00 PM,32.807,20666.8
334,06/04/20 02:00:00 PM,32.807,15844.5
335,06/04/20 02:30:00 PM,33.014,19289.0
336,06/04/20 03:00:00 PM,32.291,85422.8
337,06/04/20 03:30:00 PM,32.188,10677.8
338,06/04/20 04:00:00 PM,32.188,12400.1
339,06/04/20 04:30:00 PM,30.862,19289.0
340,06/04/20 05:00:00 PM,30.457,6544.5
341,06/04/20 05:30:00 PM,30.356,9300.1
342,06/04/20 06:00:00 PM,30.356,1980.6
343,06/04/20 06:30:00 PM,30.255,473.6
344,06/04/20 07:00:00 PM,30.054,10.8
345,06/04/20 07:30:00 PM,29.953,0.0
346,06/04/20 08:00:00 PM,29.853,0.0
347,06/04/20 08:30:00 PM,29.752,0.0
348,06/04/20 09:00:00 PM,29.752,0.0
349,06/04/20 09:30:00 PM,29.752,0.0
350,06/04/20 10:00:00 PM,29.552,0.0
351,06/04/20 10:30:00 PM,29.452,0.0
352,06/04/20 11:00:00 PM,29.352,0.0
353,06/04/20 11:30:00 PM,29.252,0.0
354,06/05/20 12:00:00 AM,29.152,0.0
355,06/05/20 12:30:00 AM,29.053,0.0
356,06/05/20 01:00:00 AM,28.953,0.0
357,06/05/20 01:30:00 AM,28.853,0.0
358,06/05/20 02:00:00 AM,28.853,0.0
359,06/05/20 02:30:00 AM,28.853,0.0
360,06/05/20 03:00:00 AM,28.953,0.0
361,06/05/20 03:30:00 AM,29.053,0.0
362,06/05/20 04:00:00 AM,29.053,0.0
363,06/05/20 04:30:00 AM,29.053,0.0
364,06/05/20 05:00:00 AM,28.853,0.0
365,06/05/20 05:30:00 AM,28.655,0.0
366,06/05/20 06:00:00 AM,28.456,236.8
367,06/05/20 06:30:00 AM,28.655,1894.5
368,06/05/20 07:00:00 AM,28.754,6544.5
369,06/05/20 07:30:00 AM,28.754,4994.5
370,06/05/20 08:00:00 AM,28.853,7577.8
371,06/05/20 08:30:00 AM,29.252,22044.6
372,06/05/20 09:00:00 AM,29.053,7577.8
373,06/05/20 09:30:00 AM,29.452,16533.4
374,06/05/20 10:00:00 AM,29.552,14466.8
375,06/05/20 10:30:00 AM,29.652,19289.0
376,06/05/20 11:00:00 AM,30.054,24800.2
377,06/05/20 11:30:00 AM,30.457,33066.9
378,06/05/20 12:00:00 PM,31.880,60622.6
379,06/05/20 12:30:00 PM,31.778,33066.9
380,06/05/20 01:00:00 PM,31.778,39955.8
381,06/05/20 01:30:00 PM,31.472,20666.8
382,06/05/20 02:00:00 PM,31.880,35822.5
383,06/05/20 02:30:00 PM,31.778,24800.2
384,06/05/20 03:00:00 PM,31.574,18600.1
385,06/05/20 03:30:00 PM,31.676,14466.8
386,06/05/20 04:00:00 PM,31.472,8611.2
387,06/05/20 04:30:00 PM,31.064,9300.1
388,06/05/20 05:00:00 PM,30.558,4477.8
389,06/05/20 05:30:00 PM,29.752,4650.0
390,06/05/20 06:00:00 PM,29.352,1980.6
391,06/05/20 06:30:00 PM,29.252,570.5
392,06/05/20 07:00:00 PM,29.252,10.8
393,06/05/20 07:30:00 PM,29.152,0.0
394,06/05/20 08:00:00 PM,29.152,0.0
395,06/05/20 08:30:00 PM,29.152,0.0
396,06/05/20 09:00:00 PM,29.053,0.0
397,06/05/20 09:30:00 PM,29.053,0.0
398,06/05/20 10:00:00 PM,28.953,0.0
399,06/05/20 10:30:00 PM,28.853,0.0
400,06/05/20 11:00:00 PM,28.853,0.0
401,06/05/20 11:30:00 PM,28.754,0.0
402,06/06/20 12:00:00 AM,28.853,0.0
403,06/06/20 12:30:00 AM,28.555,0.0
404,06/06/20 01:00:00 AM,28.555,0.0
405,06/06/20 01:30:00 AM,28.655,0.0
406,06/06/20 02:00:00 AM,28.456,0.0
407,06/06/20 02:30:00 AM,28.655,0.0
408,06/06/20 03:00:00 AM,28.655,0.0
409,06/06/20 03:30:00 AM,28.655,0.0
410,06/06/20 04:00:00 AM,28.555,0.0
411,06/06/20 04:30:00 AM,28.555,0.0
412,06/06/20 05:00:00 AM,28.754,0.0
413,06/06/20 05:30:00 AM,28.655,0.0
414,06/06/20 06:00:00 AM,28.655,96.9
415,06/06/20 06:30:00 AM,28.655,850.4
416,06/06/20 07:00:00 AM,28.853,1636.1
417,06/06/20 07:30:00 AM,28.357,1377.8
418,06/06/20 08:00:00 AM,28.655,1550.0
419,06/06/20 08:30:00 AM,28.456,3444.5
420,06/06/20 09:00:00 AM,28.754,4305.6
421,06/06/20 09:30:00 AM,28.754,8266.7
422,06/06/20 10:00:00 AM,28.655,8611.2
423,06/06/20 10:30:00 AM,28.853,9644.5
424,06/06/20 11:00:00 AM,28.953,15844.5
425,06/06/20 11:30:00 AM,29.252,24800.2
426,06/06/20 12:00:00 PM,29.953,46844.8
427,06/06/20 12:30:00 PM,30.457,154312.1
428,06/06/20 01:00:00 PM,31.166,52355.9
429,06/06/20 01:30:00 PM,31.472,60622.6
430,06/06/20 02:00:00 PM,31.166,26178.0
431,06/06/20 02:30:00 PM,31.472,44089.2
432,06/06/20 03:00:00 PM,31.983,49600.3
433,06/06/20 03:30:00 PM,32.086,55111.5
434,06/06/20 04:00:00 PM,31.880,24800.2
435,06/06/20 04:30:00 PM,32.086,13089.0
436,06/06/20 05:00:00 PM,31.880,12400.1
437,06/06/20 05:30:00 PM,31.064,6200.0
438,06/06/20 06:00:00 PM,31.064,3444.5
439,06/06/20 06:30:00 PM,29.652,699.7
440,06/06/20 07:00:00 PM,29.352,0.0
441,06/06/20 07:30:00 PM,29.152,0.0
442,06/06/20 08:00:00 PM,29.152,0.0
443,06/06/20 08:30:00 PM,29.152,0.0
444,06/06/20 09:00:00 PM,29.152,0.0
445,06/06/20 09:30:00 PM,29.152,0.0
446,06/06/20 10:00:00 PM,29.053,0.0
447,06/06/20 10:30:00 PM,28.853,0.0
448,06/06/20 11:00:00 PM,28.853,0.0
449,06/06/20 11:30:00 PM,28.754,0.0
450,06/07/20 12:00:00 AM,28.655,0.0
451,06/07/20 12:30:00 AM,28.555,0.0
452,06/07/20 01:00:00 AM,28.555,0.0
453,06/07/20 01:30:00 AM,28.456,0.0
454,06/07/20 02:00:00 AM,28.357,0.0
455,06/07/20 02:30:00 AM,28.258,0.0
456,06/07/20 03:00:00 AM,28.258,0.0
457,06/07/20 03:30:00 AM,28.456,0.0
458,06/07/20 04:00:00 AM,28.258,0.0
459,06/07/20 04:30:00 AM,28.060,0.0
460,06/07/20 05:00:00 AM,28.258,0.0
461,06/07/20 05:30:00 AM,28.159,0.0
462,06/07/20 06:00:00 AM,28.357,366.0
463,06/07/20 06:30:00 AM,28.357,1722.2
464,06/07/20 07:00:00 AM,28.456,10333.4
465,06/07/20 07:30:00 AM,28.456,6200.0
466,06/07/20 08:00:00 AM,28.456,27555.7
467,06/07/20 08:30:00 AM,28.555,33066.9
468,06/07/20 09:00:00 AM,28.953,37200.2
469,06/07/20 09:30:00 AM,29.452,34444.7
470,06/07/20 10:00:00 AM,29.352,10333.4
471,06/07/20 10:30:00 AM,30.154,44089.2
472,06/07/20 11:00:00 AM,30.558,93689.5
473,06/07/20 11:30:00 AM,31.268,93689.5
474,06/07/20 12:00:00 PM,31.472,46844.8
475,06/07/20 12:30:00 PM,32.497,21355.7
476,06/07/20 01:00:00 PM,33.118,60622.6
477,06/07/20 01:30:00 PM,33.014,71644.9
478,06/07/20 02:00:00 PM,33.743,57867.0
479,06/07/20 02:30:00 PM,33.848,30311.3
480,06/07/20 03:00:00 PM,33.953,16533.4
481,06/07/20 03:30:00 PM,33.639,60622.6
482,06/07/20 04:00:00 PM,33.326,17911.2
483,06/07/20 04:30:00 PM,32.911,42711.4
484,06/07/20 05:00:00 PM,32.600,12400.1
485,06/07/20 05:30:00 PM,32.394,6544.5
486,06/07/20 06:00:00 PM,32.086,3272.2
487,06/07/20 06:30:00 PM,31.574,807.3
488,06/07/20 07:00:00 PM,30.154,10.8
489,06/07/20 07:30:00 PM,29.552,0.0
490,06/07/20 08:00:00 PM,29.252,0.0
491,06/07/20 08:30:00 PM,29.053,0.0
492,06/07/20 09:00:00 PM,28.953,0.0
493,06/07/20 09:30:00 PM,28.853,0.0
494,06/07/20 10:00:00 PM,28.853,0.0
